Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size 
1704192585,100,POST,/prediction_sexism,8.500000,0.000000,50,51,52,54,59,61,72,87,87,87,87,438,1,50,55.752416666666335,40.175800000000095,158.5076000000072,99.94977168949772
1704192585,100,GET,/task,2.400000,0.000000,49,50,53,54,55,56,57,57,57,57,57,131,0,50,55.7366717557256,40.28369999998915,127.07389999999918,192.0
1704192585,100,GET,/task/A,2.300000,0.000000,49,50,52,52,58,70,71,71,71,71,71,128,0,49,51.53464609374991,39.57160000000215,105.46450000001073,168.0
1704192585,100,GET,/task/A/metrics,1.900000,0.000000,51,54,54,54,55,60,60,60,60,60,60,128,2,49,53.20234765625002,29.684100000011426,109.86139999999978,92.53125
1704192585,100,GET,/task/A/preprocessing,2.000000,0.000000,49,50,53,53,61,65,68,68,68,68,68,132,0,50,54.74264469696934,41.72989999999288,104.56369999999993,109.0
1704192585,100,GET,/task/B,2.300000,0.200000,48,48,50,51,52,53,53,53,53,53,53,127,3,49,52.74154488188969,5.780000000001451,118.11129999999537,234.33070866141733
1704192585,100,GET,/task/B/metrics,2.200000,0.000000,49,51,52,54,56,60,62,62,62,62,62,148,2,49,53.949030405405985,27.620800000008217,123.34480000001236,92.72972972972973
1704192585,100,GET,/task/B/preprocessing,1.800000,0.000000,50,52,55,55,57,60,60,60,60,60,60,126,0,51,55.691919047619734,38.93200000000263,111.61740000000009,108.0
1704192585,100,,Aggregated,33.800000,0.200000,49,51,52,54,57,61,70,87,92,92,92,1959,13,50,54.74882904543123,5.780000000001451,356.60620000000165,136.71465033180195
1704192586,100,GET,/,2.500000,0.000000,51,53,55,56,59,59,67,67,67,67,67,154,0,50,54.323932467532025,41.38549999998986,122.79360000000139,274.0
1704192586,100,POST,/prediction_category,7.800000,0.000000,50,51,52,53,57,66,91,100,100,100,100,457,5,50,55.599982275710836,20.033499999996707,356.60620000000165,117.19256017505471
1704192586,100,POST,/prediction_sexism,8.600000,0.000000,49,51,52,54,59,60,80,87,87,87,87,446,1,50,55.71673026905802,40.175800000000095,158.5076000000072,99.96188340807174
1704192586,100,GET,/task,2.200000,0.000000,49,50,53,54,55,57,58,58,58,58,58,133,0,50,55.70577443609055,40.28369999998915,127.07389999999918,192.0
1704192586,100,GET,/task/A,2.400000,0.000000,49,50,52,52,58,71,71,71,71,71,71,129,0,49,51.50308139534879,39.57160000000215,105.46450000001073,168.0
1704192586,100,GET,/task/A/metrics,1.800000,0.000000,49,51,54,54,60,68,68,68,68,68,68,132,2,49,53.13976742424243,29.684100000011426,109.86139999999978,92.57575757575758
1704192586,100,GET,/task/A/preprocessing,2.200000,0.000000,49,52,53,57,65,68,97,97,97,97,97,138,0,50,54.91848115941984,41.72989999999288,104.56369999999993,109.0
1704192586,100,GET,/task/B,2.200000,0.200000,48,48,50,51,53,53,54,54,54,54,54,132,3,49,52.606784090908995,5.780000000001451,118.11129999999537,234.54545454545453
1704192586,100,GET,/task/B/metrics,2.300000,0.000000,48,51,52,55,60,62,90,90,90,90,90,151,2,49,54.07752450331179,27.620800000008217,123.34480000001236,92.75496688741723
1704192586,100,GET,/task/B/preprocessing,1.700000,0.000000,49,52,54,56,57,60,60,60,60,60,60,127,0,51,55.6194393700793,38.93200000000263,111.61740000000009,108.0
1704192586,100,,Aggregated,33.700000,0.200000,49,51,52,54,57,61,80,90,100,100,100,1999,13,50,54.749462181090394,5.780000000001451,356.60620000000165,136.81240620310155
1704192587,100,GET,/,2.700000,0.000000,51,53,53,55,58,59,59,59,59,59,59,156,0,50,54.27389038461503,41.38549999998986,122.79360000000139,274.0
1704192587,100,POST,/prediction_category,7.700000,0.000000,50,51,52,53,56,66,91,100,100,100,100,466,5,50,55.47380236051475,20.033499999996707,356.60620000000165,117.27896995708154
1704192587,100,POST,/prediction_sexism,7.900000,0.000000,50,51,52,53,56,59,61,80,80,80,80,458,1,50,55.55248013100403,40.175800000000095,158.5076000000072,99.91266375545851
1704192587,100,GET,/task,2.200000,0.000000,50,53,54,55,57,58,58,58,58,58,58,135,0,50,55.6242622222225,40.28369999998915,127.07389999999918,192.0
1704192587,100,GET,/task/A,2.500000,0.000000,49,50,52,52,55,58,71,71,71,71,71,134,0,49,51.39293731343285,39.57160000000215,105.46450000001073,168.0
1704192587,100,GET,/task/A/metrics,1.800000,0.000000,49,51,54,54,60,68,68,68,68,68,68,132,2,49,53.13976742424243,29.684100000011426,109.86139999999978,92.57575757575758
1704192587,100,GET,/task/A/preprocessing,2.300000,0.000000,49,52,53,61,65,68,97,97,97,97,97,139,0,50,54.84676258992758,41.72989999999288,104.56369999999993,109.0
1704192587,100,GET,/task/B,2.200000,0.100000,48,50,51,51,53,54,56,56,56,56,56,137,3,49,52.50336350364938,5.780000000001451,118.11129999999537,234.74452554744525
1704192587,100,GET,/task/B/metrics,2.300000,0.000000,49,51,52,55,60,62,90,90,90,90,90,154,2,49,53.978512987013595,27.620800000008217,123.34480000001236,92.77922077922078
1704192587,100,GET,/task/B/preprocessing,1.700000,0.000000,49,51,52,54,56,60,60,60,60,60,60,130,0,50,55.46232230769282,38.93200000000263,111.61740000000009,108.0
1704192587,100,,Aggregated,33.300000,0.100000,50,51,52,53,57,61,71,90,100,100,100,2041,13,50,54.63517231749128,5.780000000001451,356.60620000000165,136.91670749632533
1704192588,100,GET,/,2.800000,0.000000,51,53,53,55,56,59,59,59,59,59,59,157,0,50,54.21667006369395,41.38549999998986,122.79360000000139,274.0
1704192588,100,POST,/prediction_category,8.100000,0.000000,50,51,52,53,54,61,91,100,100,100,100,470,5,50,55.4294261702126,20.033499999996707,356.60620000000165,117.42127659574469
1704192588,100,POST,/prediction_sexism,8.200000,0.000000,50,51,53,53,56,59,61,80,80,80,80,460,1,50,55.52997782608656,40.175800000000095,158.5076000000072,100.03260869565217
1704192588,100,GET,/task,2.300000,0.000000,50,51,54,54,57,58,58,58,58,58,58,136,0,50,55.59376691176506,40.28369999998915,127.07389999999918,192.0
1704192588,100,GET,/task/A,2.600000,0.000000,49,50,52,52,52,55,71,71,71,71,71,142,0,49,51.228922535211176,39.57160000000215,105.46450000001073,168.0
1704192588,100,GET,/task/A/metrics,1.800000,0.000000,49,51,54,54,60,68,68,68,68,68,68,134,2,49,53.004415671641866,29.684100000011426,109.86139999999978,92.59701492537313
1704192588,100,GET,/task/A/preprocessing,2.700000,0.000000,50,51,53,57,64,65,97,97,97,97,97,141,0,50,54.74048936170182,41.72989999999288,104.56369999999993,109.0
1704192588,100,GET,/task/B,2.500000,0.100000,48,51,51,52,54,54,56,56,56,56,56,140,3,49,52.47101714285692,5.780000000001451,118.11129999999537,234.85714285714286
1704192588,100,GET,/task/B/metrics,2.600000,0.000000,50,51,54,55,60,62,90,90,90,90,90,155,2,49,53.950721290323195,27.620800000008217,123.34480000001236,92.78709677419354
1704192588,100,GET,/task/B/preprocessing,1.700000,0.000000,50,51,54,54,56,60,60,60,60,60,60,132,0,51,55.416607575758036,38.93200000000263,111.61740000000009,108.0
1704192588,100,,Aggregated,35.300000,0.100000,50,51,52,53,56,60,71,90,100,100,100,2067,13,50,54.565647653604145,5.780000000001451,356.60620000000165,137.14755684567007
1704192589,100,GET,/,2.800000,0.000000,51,53,55,56,59,59,61,61,61,61,61,160,0,50,54.193191874999705,41.38549999998986,122.79360000000139,274.0
1704192589,100,POST,/prediction_category,7.400000,0.000000,50,51,52,52,54,61,91,100,100,100,100,477,5,50,55.34326498951755,20.033499999996707,356.60620000000165,117.60796645702307
1704192589,100,POST,/prediction_sexism,7.900000,0.000000,50,51,53,54,56,59,61,80,80,80,80,469,1,50,55.410486780383444,40.175800000000095,158.5076000000072,100.26012793176972
1704192589,100,GET,/task,2.500000,0.000000,50,50,51,54,57,58,58,58,58,58,58,137,0,50,55.55008832116833,40.28369999998915,127.07389999999918,192.0
1704192589,100,GET,/task/A,2.100000,0.000000,49,50,51,52,52,52,56,56,56,56,56,144,0,49,51.253573611111015,39.57160000000215,105.46450000001073,168.0
1704192589,100,GET,/task/A/metrics,1.900000,0.000000,48,51,51,54,60,68,68,68,68,68,68,135,2,49,52.96477703703721,29.684100000011426,109.86139999999978,92.60740740740741
1704192589,100,GET,/task/A/preprocessing,2.700000,0.000000,49,50,53,53,64,65,97,97,97,97,97,145,0,50,54.573236551723426,41.72989999999288,104.56369999999993,109.0
1704192589,100,GET,/task/B,2.700000,0.100000,48,51,51,52,54,54,56,56,56,56,56,143,3,49,52.37388741258731,5.780000000001451,118.11129999999537,234.96503496503496
1704192589,100,GET,/task/B/metrics,2.700000,0.000000,50,51,52,54,60,62,90,90,90,90,90,159,2,49,53.8237723270446,27.620800000008217,123.34480000001236,92.81761006289308
1704192589,100,GET,/task/B/preprocessing,1.500000,0.000000,49,51,52,54,56,60,60,60,60,60,60,133,0,51,55.35287218045172,38.93200000000263,111.61740000000009,108.0
1704192589,100,,Aggregated,34.200000,0.100000,50,51,52,53,56,60,68,90,100,100,100,2102,13,50,54.481819695527946,5.780000000001451,356.60620000000165,137.24357754519505
1704192590,100,GET,/,2.800000,0.000000,51,51,53,55,59,59,61,61,61,61,61,160,0,50,54.193191874999705,41.38549999998986,122.79360000000139,274.0
1704192590,100,POST,/prediction_category,7.500000,0.000000,50,51,52,53,54,64,91,100,100,100,100,485,5,50,55.29878680412343,20.033499999996707,356.60620000000165,117.61855670103093
1704192590,100,POST,/prediction_sexism,7.200000,0.000000,50,51,53,53,56,59,61,80,80,80,80,473,2,50,55.309407188160364,18.582600000002003,158.5076000000072,99.9661733615222
1704192590,100,GET,/task,2.100000,0.000000,50,50,51,54,54,58,58,58,58,58,58,137,0,50,55.55008832116833,40.28369999998915,127.07389999999918,192.0
1704192590,100,GET,/task/A,2.800000,0.000000,49,50,51,52,52,52,56,56,56,56,56,146,0,49,51.18823219178071,39.57160000000215,105.46450000001073,168.0
1704192590,100,GET,/task/A/metrics,1.500000,0.000000,48,49,51,54,60,68,68,68,68,68,68,137,3,49,52.73840656934311,25.795700000003308,109.86139999999978,91.94160583941606
1704192590,100,GET,/task/A/preprocessing,2.700000,0.000000,49,50,53,53,64,65,97,97,97,97,97,146,0,50,54.529786986300756,41.72989999999288,104.56369999999993,109.0
1704192590,100,GET,/task/B,3.000000,0.100000,49,51,51,53,54,54,56,56,56,56,56,148,3,49,52.30731959459468,5.780000000001451,118.11129999999537,235.13513513513513
1704192590,100,GET,/task/B/metrics,2.600000,0.000000,49,50,51,52,56,62,90,90,90,90,90,161,2,49,53.75209068323039,27.620800000008217,123.34480000001236,92.83229813664596
1704192590,100,GET,/task/B/preprocessing,1.500000,0.000000,50,51,52,52,56,60,60,60,60,60,60,135,0,50,55.27656296296374,38.93200000000263,111.61740000000009,108.0
1704192590,100,,Aggregated,33.700000,0.100000,50,51,52,53,56,60,68,90,100,100,100,2128,15,50,54.408097932330726,5.780000000001451,356.60620000000165,137.14144736842104
1704192591,100,GET,/,2.400000,0.000000,50,51,51,53,55,59,61,61,61,61,61,163,0,50,54.056407975459784,41.38549999998986,122.79360000000139,274.0
1704192591,100,POST,/prediction_category,7.500000,0.000000,50,51,52,53,54,64,91,100,100,100,100,492,5,50,55.23391991869879,20.033499999996707,356.60620000000165,117.85772357723577
1704192591,100,POST,/prediction_sexism,7.400000,0.000000,50,51,53,53,55,59,61,80,80,80,80,480,2,50,55.23054770833302,18.582600000002003,158.5076000000072,99.83333333333333
1704192591,100,GET,/task,2.100000,0.000000,50,50,51,54,54,58,58,58,58,58,58,140,0,50,55.40000857142868,40.28369999998915,127.07389999999918,192.0
1704192591,100,GET,/task/A,2.900000,0.000000,48,49,50,50,52,52,56,56,56,56,56,151,0,49,51.01218543046375,39.57160000000215,105.46450000001073,168.0
1704192591,100,GET,/task/A/metrics,1.600000,0.000000,48,49,49,54,60,68,68,68,68,68,68,138,3,49,52.67948550724639,25.795700000003308,109.86139999999978,91.95652173913044
1704192591,100,GET,/task/A/preprocessing,2.700000,0.000000,49,50,51,53,64,65,97,97,97,97,97,149,0,49,54.32377449664365,40.0677000000087,104.56369999999993,109.0
1704192591,100,GET,/task/B,3.100000,0.100000,49,51,51,52,54,54,56,56,56,56,56,150,3,49,52.25654266666662,5.780000000001451,118.11129999999537,235.2
1704192591,100,GET,/task/B/metrics,2.700000,0.000000,49,50,51,51,56,62,90,90,90,90,90,162,2,49,53.708045679012805,27.620800000008217,123.34480000001236,92.8395061728395
1704192591,100,GET,/task/B/preprocessing,1.400000,0.000000,50,50,51,51,52,54,54,54,54,54,54,136,1,50,54.92625735294211,7.635000000021819,111.61740000000009,107.20588235294117
1704192591,100,,Aggregated,33.800000,0.100000,49,51,51,52,54,59,68,90,100,100,100,2161,16,50,54.29382434058291,5.780000000001451,356.60620000000165,137.27302174919018
1704192592,100,GET,/,2.200000,0.000000,49,50,51,51,53,59,61,61,61,61,61,164,0,49,53.98357804878006,41.38549999998986,122.79360000000139,274.0
1704192592,100,POST,/prediction_category,7.500000,0.000000,50,51,52,53,53,64,91,100,100,100,100,498,5,50,55.18381084337315,20.033499999996707,356.60620000000165,117.81526104417671
1704192592,100,POST,/prediction_sexism,7.100000,0.100000,50,52,53,54,55,56,61,80,80,80,80,488,2,50,55.16180368852426,18.582600000002003,158.5076000000072,99.57991803278688
1704192592,100,GET,/task,1.800000,0.000000,50,50,51,54,58,110,110,110,110,110,110,144,0,50,55.558946527777984,40.28369999998915,127.07389999999918,192.0
1704192592,100,GET,/task/A,2.800000,0.000000,48,49,50,51,52,54,56,56,56,56,56,154,0,49,51.018822077922145,39.57160000000215,105.46450000001073,168.0
1704192592,100,GET,/task/A/metrics,1.500000,0.100000,46,49,49,51,54,68,68,68,68,68,68,139,3,49,52.664058992805664,25.795700000003308,109.86139999999978,91.97122302158273
1704192592,100,GET,/task/A/preprocessing,2.700000,0.000000,49,50,51,52,61,64,97,97,97,97,97,152,0,50,54.28479210526258,40.0677000000087,104.56369999999993,109.0
1704192592,100,GET,/task/B,3.000000,0.100000,48,50,51,51,54,54,56,56,56,56,56,154,4,49,52.10258961038958,5.780000000001451,118.11129999999537,233.76623376623377
1704192592,100,GET,/task/B/metrics,2.300000,0.000000,49,50,51,52,56,58,90,90,90,90,90,165,2,49,53.717721818182405,27.620800000008217,123.34480000001236,92.86060606060606
1704192592,100,GET,/task/B/preprocessing,1.700000,0.000000,49,50,51,51,52,54,54,54,54,54,54,137,1,50,54.8718781021907,7.635000000021819,111.61740000000009,107.21167883211679
1704192592,100,,Aggregated,32.600000,0.300000,49,50,51,52,54,58,80,91,110,110,110,2195,17,50,54.253965603644495,5.780000000001451,356.60620000000165,137.16856492027335
1704192593,100,GET,/,2.300000,0.000000,48,50,51,51,53,53,61,61,61,61,61,167,0,49,53.866507784430766,41.38549999998986,122.79360000000139,274.0
1704192593,100,POST,/prediction_category,7.600000,0.000000,50,51,52,53,54,64,91,100,100,100,100,505,5,50,55.09573900990063,20.033499999996707,356.60620000000165,117.90693069306931
1704192593,100,POST,/prediction_sexism,7.100000,0.100000,50,51,52,53,55,55,56,80,80,80,80,493,2,50,55.08640933062852,18.582600000002003,158.5076000000072,99.50507099391481
1704192593,100,GET,/task,1.700000,0.000000,50,51,51,54,57,58,110,110,110,110,110,150,1,50,55.32474333333369,40.28369999998915,127.07389999999918,190.72
1704192593,100,GET,/task/A,3.100000,0.000000,48,49,50,51,52,56,57,57,57,57,57,156,0,49,51.01904935897432,39.57160000000215,105.46450000001073,168.0
1704192593,100,GET,/task/A/metrics,1.600000,0.100000,48,49,51,54,67,68,68,68,68,68,68,141,3,49,52.711050354609654,25.795700000003308,109.86139999999978,92.0
1704192593,100,GET,/task/A/preprocessing,2.700000,0.000000,49,50,52,52,61,64,97,97,97,97,97,155,0,50,54.20689225806416,40.0677000000087,104.56369999999993,109.0
1704192593,100,GET,/task/B,3.100000,0.100000,50,51,51,53,54,55,56,56,56,56,56,157,4,49,52.1101662420383,5.780000000001451,118.11129999999537,233.88535031847132
1704192593,100,GET,/task/B/metrics,2.400000,0.000000,49,50,51,52,56,58,90,90,90,90,90,168,2,49,53.59254345238155,27.620800000008217,123.34480000001236,92.88095238095238
1704192593,100,GET,/task/B/preprocessing,1.700000,0.100000,49,50,51,51,52,54,54,54,54,54,54,137,1,50,54.8718781021907,7.635000000021819,111.61740000000009,107.21167883211679
1704192593,100,,Aggregated,33.300000,0.400000,49,51,51,52,54,57,80,91,110,110,110,2229,18,50,54.18167568416318,5.780000000001451,356.60620000000165,137.30462090623598
1704192594,100,GET,/,2.200000,0.000000,48,50,51,51,53,61,61,61,61,61,61,170,0,49,53.78554470588213,41.38549999998986,122.79360000000139,274.0
1704192594,100,POST,/prediction_category,7.000000,0.000000,50,51,52,53,54,56,82,100,100,100,100,510,5,50,55.0486258823526,20.033499999996707,356.60620000000165,118.02941176470588
1704192594,100,POST,/prediction_sexism,7.100000,0.100000,49,51,52,53,55,55,56,80,80,80,80,495,2,50,55.061974141413906,18.582600000002003,158.5076000000072,99.43232323232323
1704192594,100,GET,/task,1.800000,0.000000,50,51,54,54,58,62,110,110,110,110,110,153,1,50,55.296939215686564,40.28369999998915,127.07389999999918,190.7450980392157
1704192594,100,GET,/task/A,3.500000,0.000000,49,50,52,52,56,57,86,86,86,86,86,158,0,49,51.27371012658234,39.57160000000215,105.46450000001073,168.0
1704192594,100,GET,/task/A/metrics,1.500000,0.100000,48,49,51,51,67,68,68,68,68,68,68,144,3,49,52.626535416666556,25.795700000003308,109.86139999999978,92.04166666666667
1704192594,100,GET,/task/A/preprocessing,2.900000,0.000000,49,50,51,52,56,64,97,97,97,97,97,157,0,50,54.13716687898036,40.0677000000087,104.56369999999993,109.0
1704192594,100,GET,/task/B,3.400000,0.200000,50,51,51,54,54,56,58,58,58,58,58,160,4,49,52.07789312499989,5.780000000001451,118.11129999999537,234.0
1704192594,100,GET,/task/B/metrics,2.300000,0.000000,48,50,51,52,56,58,90,90,90,90,90,171,2,49,53.51375087719348,27.620800000008217,123.34480000001236,92.90058479532163
1704192594,100,GET,/task/B/preprocessing,1.500000,0.100000,49,50,51,51,54,55,55,55,55,55,55,139,1,50,54.8221712230227,7.635000000021819,111.61740000000009,107.22302158273381
1704192594,100,,Aggregated,33.200000,0.500000,49,51,52,53,55,58,80,90,110,110,110,2257,18,50,54.15022122286211,5.780000000001451,356.60620000000165,137.49180327868854
1704192595,100,GET,/,2.400000,0.000000,48,50,51,51,53,61,61,61,61,61,61,173,0,49,53.726927167629775,41.38549999998986,122.79360000000139,274.0
1704192595,100,POST,/prediction_category,6.300000,0.000000,50,51,52,53,54,58,64,82,82,82,82,520,5,50,54.959903653845885,20.033499999996707,356.60620000000165,118.11538461538461
1704192595,100,POST,/prediction_sexism,6.700000,0.100000,50,52,53,53,55,56,80,97,97,97,97,503,2,50,55.104537176938074,18.582600000002003,158.5076000000072,99.33200795228628
1704192595,100,GET,/task,2.400000,0.100000,50,50,51,51,57,62,110,110,110,110,110,156,1,50,55.15824423076967,40.28369999998915,127.07389999999918,190.76923076923077
1704192595,100,GET,/task/A,3.600000,0.000000,49,50,52,52,56,57,86,86,86,86,86,159,0,49,51.26276289308176,39.57160000000215,105.46450000001073,168.0
1704192595,100,GET,/task/A/metrics,1.400000,0.100000,48,49,51,54,68,99,99,99,99,99,99,148,3,49,52.875476351351,25.795700000003308,109.86139999999978,92.0945945945946
1704192595,100,GET,/task/A/preprocessing,2.700000,0.000000,50,50,52,52,56,58,97,97,97,97,97,159,0,50,54.151885534590605,40.0677000000087,104.56369999999993,109.0
1704192595,100,GET,/task/B,3.300000,0.100000,50,51,53,54,55,58,100,100,100,100,100,162,4,49,52.332585802468934,5.780000000001451,118.11129999999537,234.07407407407408
1704192595,100,GET,/task/B/metrics,2.300000,0.000000,48,50,50,51,56,58,90,90,90,90,90,176,2,49,53.35287102272789,27.620800000008217,123.34480000001236,92.93181818181819
1704192595,100,GET,/task/B/preprocessing,1.300000,0.100000,49,50,51,51,54,55,55,55,55,55,55,141,1,50,54.73042553191616,7.635000000021819,111.61740000000009,107.23404255319149
1704192595,100,,Aggregated,32.400000,0.500000,49,51,52,53,55,58,86,97,110,110,110,2297,18,50,54.14351345232903,5.780000000001451,356.60620000000165,137.40313452329124
1704192596,100,GET,/,2.300000,0.000000,48,50,50,50,51,53,61,61,61,61,61,176,0,49,53.64999488636342,41.38549999998986,122.79360000000139,274.0
1704192596,100,POST,/prediction_category,6.600000,0.000000,50,51,52,53,54,56,59,64,64,64,64,530,6,50,54.795776603773206,20.033499999996707,356.60620000000165,117.81320754716981
1704192596,100,POST,/prediction_sexism,6.400000,0.100000,50,52,53,53,55,56,56,97,97,97,97,507,2,50,55.070331558185146,18.582600000002003,158.5076000000072,99.17948717948718
1704192596,100,GET,/task,2.500000,0.100000,48,50,51,51,57,62,110,110,110,110,110,158,1,50,55.03938417721552,40.28369999998915,127.07389999999918,190.78481012658227
1704192596,100,GET,/task/A,3.500000,0.000000,49,50,52,52,56,57,86,86,86,86,86,160,0,49,51.245412500000064,39.57160000000215,105.46450000001073,168.0
1704192596,100,GET,/task/A/metrics,1.700000,0.100000,48,49,51,51,67,99,99,99,99,99,99,150,3,49,52.784899999999425,25.795700000003308,109.86139999999978,92.12
1704192596,100,GET,/task/A/preprocessing,2.800000,0.000000,49,50,51,52,53,56,58,58,58,58,58,160,0,50,54.102136874999495,40.0677000000087,104.56369999999993,109.0
1704192596,100,GET,/task/B,3.300000,0.100000,50,51,53,54,56,58,100,100,100,100,100,164,4,49,52.289306707317074,5.780000000001451,118.11129999999537,234.14634146341464
1704192596,100,GET,/task/B/metrics,2.700000,0.000000,48,49,51,52,56,58,83,83,83,83,83,177,2,49,53.522009039548564,27.620800000008217,123.34480000001236,92.93785310734464
1704192596,100,GET,/task/B/preprocessing,1.400000,0.100000,49,50,50,51,54,55,55,55,55,55,55,143,1,50,54.65110909091028,7.635000000021819,111.61740000000009,107.24475524475524
1704192596,100,,Aggregated,33.200000,0.500000,49,51,51,52,55,58,83,99,110,110,110,2325,19,50,54.08100425806442,5.780000000001451,356.60620000000165,137.3836559139785
1704192597,100,GET,/,2.100000,0.000000,50,50,51,51,53,61,66,66,66,66,66,180,0,50,53.655813333332965,41.38549999998986,122.79360000000139,274.0
1704192597,100,POST,/prediction_category,6.700000,0.000000,50,51,51,52,54,56,59,64,64,64,64,537,6,50,54.69905828677796,20.033499999996707,356.60620000000165,117.94227188081936
1704192597,100,POST,/prediction_sexism,6.300000,0.100000,49,52,53,53,55,56,56,97,97,97,97,513,2,50,54.96423450292368,18.582600000002003,158.5076000000072,99.34307992202729
1704192597,100,GET,/task,2.600000,0.100000,48,50,50,51,57,62,110,110,110,110,110,160,1,50,54.92120000000043,40.28369999998915,127.07389999999918,190.8
1704192597,100,GET,/task/A,3.200000,0.000000,49,50,52,54,56,57,86,86,86,86,86,162,0,49,51.185816049382744,39.57160000000215,105.46450000001073,168.0
1704192597,100,GET,/task/A/metrics,1.700000,0.100000,48,49,51,51,54,67,99,99,99,99,99,154,3,49,52.6101298701293,25.795700000003308,109.86139999999978,92.16883116883118
1704192597,100,GET,/task/A/preprocessing,2.600000,0.000000,50,51,52,52,53,56,58,58,58,58,58,163,0,50,53.98268957055175,39.03320000000576,104.56369999999993,109.0
1704192597,100,GET,/task/B,3.400000,0.100000,49,51,52,53,55,58,100,100,100,100,100,166,4,49,52.195630722891494,5.780000000001451,118.11129999999537,234.21686746987953
1704192597,100,GET,/task/B/metrics,2.800000,0.000000,48,49,51,52,56,58,83,83,83,83,83,177,2,49,53.522009039548564,27.620800000008217,123.34480000001236,92.93785310734464
1704192597,100,GET,/task/B/preprocessing,1.400000,0.100000,49,49,50,50,51,55,55,55,55,55,55,145,1,50,54.49352206896671,7.635000000021819,111.61740000000009,107.2551724137931
1704192597,100,,Aggregated,32.800000,0.500000,49,50,51,52,55,58,83,99,110,110,110,2357,19,50,53.98733839626632,5.780000000001451,356.60620000000165,137.5498515061519
1704192598,100,GET,/,2.100000,0.000000,50,50,50,51,53,53,66,66,66,66,66,180,0,50,53.655813333332965,41.38549999998986,122.79360000000139,274.0
1704192598,100,POST,/prediction_category,6.900000,0.100000,50,51,52,53,55,59,63,64,64,64,64,550,7,50,54.58457672727246,20.033499999996707,356.60620000000165,117.67272727272727
1704192598,100,POST,/prediction_sexism,6.000000,0.100000,49,52,53,53,55,56,58,97,97,97,97,522,2,50,54.86985670498057,18.582600000002003,158.5076000000072,99.3735632183908
1704192598,100,GET,/task,2.500000,0.100000,48,50,50,51,62,68,110,110,110,110,110,162,1,50,54.93729506172887,40.28369999998915,127.07389999999918,190.8148148148148
1704192598,100,GET,/task/A,3.100000,0.000000,49,52,52,54,56,57,86,86,86,86,86,165,0,49,51.14433212121215,39.57160000000215,105.46450000001073,168.0
1704192598,100,GET,/task/A/metrics,1.800000,0.100000,48,49,51,51,67,99,99,99,99,99,99,154,3,49,52.6101298701293,25.795700000003308,109.86139999999978,92.16883116883118
1704192598,100,GET,/task/A/preprocessing,2.200000,0.000000,50,51,52,53,56,58,58,58,58,58,58,164,0,50,53.91374817073121,39.03320000000576,104.56369999999993,109.0
1704192598,100,GET,/task/B,3.100000,0.100000,49,51,54,54,58,70,100,100,100,100,100,170,5,49,52.222708235294235,5.780000000001451,118.11129999999537,232.94117647058823
1704192598,100,GET,/task/B/metrics,2.700000,0.000000,48,49,51,52,56,58,83,83,83,83,83,180,2,49,53.36487666666715,27.620800000008217,123.34480000001236,92.95555555555555
1704192598,100,GET,/task/B/preprocessing,1.500000,0.100000,49,49,50,50,54,55,55,55,55,55,55,146,1,50,54.48946301369983,7.635000000021819,111.61740000000009,107.26027397260275
1704192598,100,,Aggregated,31.900000,0.600000,49,51,52,53,56,59,83,99,110,110,110,2393,21,50,53.925240242373505,5.780000000001451,356.60620000000165,137.32010029251984
1704192599,100,GET,/,2.400000,0.000000,48,50,50,51,53,53,66,66,66,66,66,182,0,49,53.565125274724856,41.38549999998986,122.79360000000139,274.0
1704192599,100,POST,/prediction_category,7.200000,0.100000,49,51,51,53,55,59,61,63,63,63,63,554,7,50,54.563430685920295,20.033499999996707,356.60620000000165,117.61552346570397
1704192599,100,POST,/prediction_sexism,5.500000,0.100000,50,52,53,53,55,58,61,97,97,97,97,527,2,50,54.84855673624256,18.582600000002003,158.5076000000072,99.38140417457305
1704192599,100,GET,/task,2.400000,0.100000,48,50,51,51,57,68,110,110,110,110,110,169,1,50,54.6386976331364,40.21549999998797,127.07389999999918,190.8639053254438
1704192599,100,GET,/task/A,3.000000,0.000000,49,51,52,52,56,57,86,86,86,86,86,168,0,49,51.07837440476184,39.57160000000215,105.46450000001073,168.0
1704192599,100,GET,/task/A/metrics,2.000000,0.100000,49,51,51,54,99,100,100,100,100,100,100,155,3,49,52.91756451612855,25.795700000003308,109.86139999999978,92.18064516129033
1704192599,100,GET,/task/A/preprocessing,2.200000,0.000000,50,51,52,52,53,56,58,58,58,58,58,166,0,50,53.83200662650553,39.03320000000576,104.56369999999993,109.0
1704192599,100,GET,/task/B,3.100000,0.100000,49,51,53,54,58,70,100,100,100,100,100,171,5,49,52.18516666666679,5.780000000001451,118.11129999999537,232.98245614035088
1704192599,100,GET,/task/B/metrics,2.400000,0.000000,48,49,52,52,58,63,83,83,83,83,83,183,2,49,53.35832295082022,27.620800000008217,123.34480000001236,92.97267759562841
1704192599,100,GET,/task/B/preprocessing,1.600000,0.100000,49,49,51,52,54,55,55,55,55,55,55,149,1,50,54.385361073826914,7.635000000021819,111.61740000000009,107.2751677852349
